E (eV),sigma (barns)
15288.635880587295,1.5984006281022785e-05
16308.906755493343,1.6521250880273522e-05
17397.26432343799,1.7076553014934912e-05
18558.252277555188,1.765051962379348e-05
19796.717529513367,1.8243778045689285e-05
21117.83044448242,1.8856976705190067e-05
22527.106426459828,1.949078582131187e-05
24030.428944069645,2.0145898140060412e-05
25634.07409296515,2.0823029691594713e-05
27344.736797375856,2.1522920572839527e-05
29169.55876018793,2.2246335756402597e-05
31116.15827824363,2.2994065926681398e-05
33192.66204733196,2.3766928344071198e-05
35407.7390896527,2.4568317776333363e-05
37770.63694539372,2.5431521948916756e-05
40291.220279513436,2.6325054671071502e-05
42980.01206490798,2.724998153185335e-05
45848.23751389106,2.820740555963015e-05
48907.8709413959,2.919846853750642e-05
52171.68575554354,3.022435236496569e-05
55653.3077842764,3.1286280467352906e-05
59367.27216069126,3.243186513161965e-05
63329.084004551274,3.362109207073063e-05
67555.2831533164,3.485392614458294e-05
72063.5132129306,3.613196636017675e-05
76872.5952166372,3.74600823026221e-05
82002.6061993413,3.889310860295632e-05
87474.96301554433,4.038095497444949e-05
93312.5117507824,4.192571854553607e-05
99539.62309984244,4.3536747623404494e-05
106182.29410993824,4.530578946568047e-05
113268.25671361538,4.714671332052196e-05
120827.09350447785,4.9062439991500034e-05
128890.36123908915,5.105600896408124e-05
137491.72258064203,5.324785899577509e-05
146667.08663439716,5.561668379328344e-05
156454.7588616096,5.80908899343257e-05
166895.60099780266,6.0783646889333696e-05
178033.2016430112,6.373525061770215e-05
189914.05823619355,6.683018178716995e-05
202587.77117350211,7.013656857301227e-05
216107.25088083764,7.425735155705403e-05
230528.93870517108,7.862024579271671e-05
245913.04254680415,8.323947621210268e-05
262323.78821631236,8.914538657469228e-05
279829.68756551214,9.584565754200857e-05
298503.82451187295,0.0001047205666725898
318424.1601504656,0.00011657022907081993
339673.85822722025,0.00013365849028547318
362341.63233231497,0.00016198624186896046
386522.11626312695,0.00021716969078574758
412316.25910297484,0.00033843299010150144
439831.74666502286,0.00023215131545101372
469183.45106078085,1.04023294057591e-05
500493.91027009534,7.864790022423026e-06
533893.8397147361,1.734272398619786e-05
569522.6779712819,2.8502794154697176e-05
607529.1689016077,3.5412905825648735e-05
648071.9826311984,3.8928786778240564e-05
691320.3779678128,3.955579401365805e-05
737454.9090259562,3.7960248372788207e-05
786668.1790071573,3.4377587124467547e-05
839165.6442830161,3.0391872004046e-05
895166.472137832,3.0523036274962505e-05
954904.4557518078,5.388828667941002e-05
1018628.9902446886,7.181822962151284e-05
1086606.1138545957,3.7367631492573134e-05
1159119.6185988856,2.8970166639935058e-05
1236472.2350537176,2.4907347941846203e-05
1318986.8961986692,6.9022937739566485e-06
1407008.0856026865,2.8158954945013707e-05
1500903.2755797335,2.901712742169968e-05
1601064.4613183178,3.08193305159382e-05
1707909.7973894302,3.512616023730817e-05
1821885.3434651652,2.9540789991963215e-05
1943466.9265360222,2.9448112172455352e-05
2073162.1274012353,2.9912373011343345e-05
2211512.399725489,3.053570088728838e-05
2359095.3305086386,3.108052490536817e-05
2516527.051405389,3.182313895507315e-05
2684464.8109619655,3.2842452414277246e-05
2863609.7185081216,3.412149026895638e-05
3054709.6711599682,3.5811793689828446e-05
3258562.47615323,3.7938050159517824e-05
3476019.181541974,4.0190549023376214e-05
3707987.6291681724,4.2823234393698684e-05
3955436.2447347096,4.570066125066297e-05
4219398.080805024,4.877143140442396e-05
4500975.129608051,5.205950871834492e-05
4801342.923653445,5.494197862625892e-05
5121755.443364241,5.747147846602917e-05
5463550.352214887,5.922464322666849e-05
5828154.58123084,5.9623897610512524e-05
6217090.286163833,5.931445626000229e-05
6631981.2022126615,5.6218462651348604e-05
7074559.422819879,4.9376340638009786e-05
7546672.630843902,4.6484100215343386e-05
8050291.812295972,4.254239916540469e-05
8587519.48484518,3.991514290068036e-05
9160598.475443728,3.783916476283333e-05
9771921.283717997,3.58418109477915e-05
10424040.07021558,3.414874762716805e-05
11119677.311206978,3.247053438150957e-05
11861737.164524792,3.092862426763825e-05
12653317.593889454,2.937113390146389e-05
13497723.302339418,2.8363394914062605e-05
14398479.528760096,2.8745477395742827e-05
15359346.765108954,3.1217175824604994e-05
16384336.455779847,3.657393748100326e-05
17477727.744646844,4.7031609775977634e-05
18644085.339704853,6.692172154528957e-05
19888278.56988812,0.00010121434656084527
21215501.71362448,0.00014971551651727543
22631295.683995295,0.0001862744955846516
24141571.16103023,0.00020006355603358102
25752633.267711986,0.00017203500209165691
27471207.892708145,0.00013608217545962807
29304469.769721385,0.00010195785077012083
31260072.430687036,
33346180.157863695,
35571502.06821382,
37945328.472369425,
40477569.65997331,
43178797.27332021,
46060288.442024074,
49134072.862963565,
52412983.02206062,
55910707.76755305,
59641849.4584246,
63621984.92657495,
67867730.50723287,
72396811.40910877,
77228135.71388659,
82381873.31399602,
87879540.11821328,
93744087.87662981,
100000000.0,
