E (eV),sigma (barns)
9.817117022752184e-05,17.5978459315075
0.00010472251898884355,17.06080998838052
0.00011171106505048242,16.542234483837667
0.00011916598430985587,16.040529985507455
0.0001271183996869029,15.555379030491213
0.00013560151105656334,15.086892962637805
0.0001446507338521647,14.633473614529564
0.00015430384691835647,14.1958801267037
0.00016460115023085513,13.772858788057416
0.00017558563314144687,13.363739813569264
0.00018730315385064364,12.969412240474242
0.00019980263085725506,12.58784263521811
0.00021313624718414376,12.219662308843313
0.00022735966823277175,11.864309849243146
0.0002425322741760353,11.520448765431937
0.0002587174078595924,11.189750688824624
0.00027598263924661807,10.869928140838617
0.00029440004751000336,10.561307161299558
0.0003140465219496752,10.264214392440381
0.0003350040829913133,9.97683084644715
0.0003573602246065788,9.700665585384106
0.0003812082795843888,9.43414700850563
0.0004066478091781858,9.176785877043134
0.0004337850187558989,8.930003158417788
0.0004627332011878693,8.691390672960315
0.0004936132098237916,8.4621730532626
0.0005265539630332755,8.241730442668976
0.0005616929824163809,8.028593766726997
0.0005991769669310619,7.8253035643766395
0.0006391624053344006,7.628972623058302
0.0006818162294944479,7.440414461283448
0.0007273165113001462,7.259738548271132
0.0007758532060787836,7.085157684143498
0.0008276289456246352,6.919391883252163
0.000882859884149515,6.758866607005825
0.0009417766006869519,6.606269359573958
0.0010046250617173414,6.459461649133534
0.0010716676480328634,6.318795044785094
0.0011431842501291502,6.185076907153186
0.0012194734366967382,6.055753889271869
0.001300853701090572,5.934047248967614
0.0013876647909813085,5.815665433746485
0.0014802691267395086,5.705182857334412
0.0015790533144741758,5.597850002183706
0.0016844297600423152,5.497297272973616
0.0017968383907677212,5.399909566942582
0.001916748492056815,5.308810584122245
0.0020446606665791177,5.220906550680934
0.00218110892419152,5.13876822220744
0.002326662911331458,5.0592168370219355
0.002481930289186255,4.985559195097705
0.0026475592705670664,4.91389336672245
0.002824241326078436,4.848229923319949
0.0030127140708811643,4.78344392830261
0.0032137643441002787,4.725336598894865
0.0034282314937339707,4.668018841113785
0.003657010880777493,4.615516197303259
0.0039010576171909935,4.5652770937035445
0.004161390553316707,4.517408868791653
0.004439096531392171,4.473819601880035
0.004735334922917116,4.430650935415505
0.005051342468816766,4.392386782312121
0.005388438442608223,4.355370031315989
0.005748030158125357,4.319286616221447
0.006131618844795775,4.288075238117003
0.00654080591499826,4.257089394970003
0.006977299649665538,4.227254703697211
0.007442922330043758,4.201536014089471
0.007939617845382283,4.175973797427295
0.008469459808314586,4.150775009303766
0.009034660211810534,4.129949552570447
0.009637578663841089,4.109228582263682
0.010280732238308648,4.088611574149429
0.010966805983368697,4.070436263539598
0.011698664131013082,4.054049753741416
0.012479362054713113,4.037729211737832
0.013312159025043077,4.021474371959795
0.014200531816536818,4.007725634777412
0.015148189222583474,3.9952040256118417
0.016159087538959192,3.982721538559506
0.0172374470806362,3.970278051388531
0.018387769800823267,3.958593267474549
0.019614858085794294,3.9493832265804283
0.020923834803969792,3.9401946137157973
0.022320164692952345,3.9310273790263217
0.023809677173803584,3.92188147277366
0.02539859068780724,3.912963803348874
0.027093538657320542,3.9065546039715144
0.028901597179095115,3.900155902477274
0.03083031456568277,3.8937676816712523
0.0328877428582551,3.887389924386712
0.035082471442397886,3.881022613485034
0.037423662907219844,3.874665731855672
0.03992109129748053,3.870504954802558
0.04258518291843415,3.8663750000117165
0.04542705986374043,3.8622494520170876
0.048458586448165,3.858128306116475
0.051692418738916036,3.854011557612703
0.05514205739240302,3.849899201813605
0.058821904016999556,3.845791234032022
0.06274732129711574,3.8423815218447137
0.06693469712958668,3.840024040543056
0.07140151304013403,3.8376680056667625
0.07616641716552892,3.835313416328382
0.08124930210614048,3.8329602716410096
0.08667138797389225,3.830608570718284
0.0924553109823358,3.8282583126743877
0.09862521794868784,3.8259094966240466
0.10520686710236228,3.8235621216825306
0.11222773562085071,3.821216186965652
0.1197171343418968,3.819379763386672
0.12770633013086446,3.818305166330706
0.1362286764141647,3.8172308716167183
0.14531975242368955,3.816156879159644
0.1550175117335769,3.815083188874441
0.16536244070941822,3.8140098006760925
0.17639772753140454,3.8129367144796054
0.18816944249705556,3.81186393020001
0.20072673035625682,3.8107914477523614
0.21412201548157317,3.809719267051738
0.22841122073038256,3.8086473880132417
0.2436540009125466,3.807575810551999
0.2599139918382933,3.8065045345831603
0.2772590759860481,3.805433560021899
0.2957616658993257,3.8043628867834123
0.31549900649580886,3.803636829240449
0.33655349755070946,3.8033548501329446
0.35901303770070686,3.8030728919297
0.3829713914046285,3.802790954629167
0.40852858039285656,3.802509038229797
0.435791301239703,3.8022271427300374
0.4648733708020257,3.801945268128342
0.49589620138372115,3.8016634144231594
0.5289893076098157,3.801381581612941
0.5642908471262542,3.801099769696139
0.6019481973827274,3.8008179786712026
0.6421185709064758,3.8005362085365846
0.6849696716357454,3.800254459290735
0.7306803950529507,3.7999727309321054
0.779441575040495,3.799691023459149
0.8314567805772064,3.7994093368703155
0.8869431656014705,3.7991276711640576
0.9461323755890779,3.798846026338827
1.0092715146305717,3.798564402393075
1.0766241770454934,3.7982827993252557
1.148471547840289,3.798001217133819
1.2251135766041177,3.797719655817219
1.3068702297433477,3.797438115373907
1.3940828262825786,3.797156595802336
1.4871154628089538,3.7968750971009593
1.5863565335085896,3.796593619268229
1.692220351641039,3.796312162302598
