E (eV),sigma (barns)
0.00019980263085725506,3.7425220776064294
0.00021313624718414376,3.6235718045926295
0.00022735966823277175,3.508397444661595
0.0002425322741760353,3.3968865721864336
0.0002587174078595924,3.2889191721971223
0.00027598263924661807,3.1843792766945187
0.00029440004751000336,3.0831632136986435
0.0003140465219496752,2.9851646295818886
0.0003350040829913133,2.890280876803702
0.0003573602246065788,2.7984157683204436
0.0003812082795843888,2.7094711908888933
0.0004066478091781858,2.6233518737088244
0.0004337850187558989,2.539967714206449
0.0004627332011878693,2.4592337054431885
0.0004936132098237916,2.381069862829452
0.0005265539630332755,2.3053865488514003
0.0005616929824163809,2.2321076231286323
0.0005991769669310619,2.1611643037130506
0.0006391624053344006,2.0924717791753538
0.0006818162294944479,2.0259603380575175
0.0007273165113001462,1.9615660860213353
0.0007758532060787836,1.8992184072709388
0.0008276289456246352,1.838852329754071
0.000882859884149515,1.780405565257248
0.0009417766006869519,1.723818098956134
0.0010046250617173414,1.6690305360539786
0.0010716676480328634,1.6159809695283849
0.0011431842501291502,1.5646146950325404
0.0012194734366967382,1.5148782970967103
0.001300853701090572,1.466734349893309
0.0013876647909813085,1.4201146744212685
0.0014802691267395086,1.3749697584069203
0.0015790533144741758,1.3312672929726581
0.0016844297600423152,1.2889539012484688
0.0017968383907677212,1.2479848077103013
0.001916748492056815,1.208322005550318
0.0020446606665791177,1.1699189898480866
0.00218110892419152,1.1327346509333094
0.002326662911331458,1.096728537525511
0.002481930289186255,1.06186875357256
0.0026475592705670664,1.028121277447626
0.002824241326078436,0.9954405668459795
0.0030127140708811643,0.9637986809974702
0.0032137643441002787,0.9331650710753454
0.0034282314937339707,0.9035047003664086
0.003657010880777493,0.8747868966531002
0.0039010576171909935,0.8469817036934891
0.004161390553316707,0.8200608548124484
0.004439096531392171,0.7939957967662066
0.004735334922917116,0.7687590588631241
0.005051342468816766,0.7443242028420026
0.005388438442608223,0.7206658753209497
0.005748030158125357,0.6977594006378611
0.006131618844795775,0.675581437453322
0.00654080591499826,0.6541085362875131
0.006977299649665538,0.63331792519242
0.007442922330043758,0.6131878471379248
0.007939617845382283,0.5936975445805451
0.008469459808314586,0.5748273250044931
0.009034660211810534,0.5565568140486998
0.009637578663841089,0.538866920519637
0.010280732238308648,0.5217387565244886
0.010966805983368697,0.5051556210874616
0.011698664131013082,0.48909995956739727
0.012479362054713113,0.4735540273195128
0.013312159025043077,0.4585020825195752
0.014200531816536818,0.44392845474305503
0.015148189222583474,0.42981814650721245
0.016159087538959192,0.4161565250403076
0.0172374470806362,0.402929313255433
0.018387769800823267,0.39012242065766983
0.019614858085794294,0.3777223330173825
0.020923834803969792,0.3657161049057163
0.022320164692952345,0.3540918636927499
0.023809677173803584,0.34283718967047105
0.02539859068780724,0.33194083884683023
0.027093538657320542,0.32138978872345053
0.028901597179095115,0.31117446619794475
0.03083031456568277,0.30128411659530757
0.0328877428582551,0.29170781919913036
0.035082471442397886,0.2824361112396534
0.037423662907219844,0.27345929333406477
0.03992109129748053,0.26476698526544123
0.04258518291843415,0.25635127637298843
0.04542705986374043,0.24820340284482437
0.048458586448165,0.24031457306669843
0.051692418738916036,0.2326763776102239
0.05514205739240302,0.22528082238249914
